eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,7.520471219794043760e-01
3.901835564053537269e+02,7.651495520252362681e-01
3.903671128107074537e+02,7.735071815477415624e-01
3.905506692160611806e+02,7.781867572687922729e-01
3.907342256214149074e+02,7.802550259102604135e-01
3.909177820267686343e+02,7.807787341940181092e-01
3.911013384321223612e+02,7.766890233906983410e-01
3.912848948374760880e+02,7.526038744734646624e-01
3.914684512428298149e+02,7.160888689926455664e-01
3.916520076481835417e+02,6.777508178825000229e-01
3.918355640535372686e+02,6.481965320772866690e-01
3.920191204588909955e+02,6.379974505481673663e-01
3.922026768642447223e+02,6.500185287551818458e-01
3.923862332695984492e+02,6.757370846718634416e-01
3.925697896749521760e+02,7.066967976543027108e-01
3.927533460803059029e+02,7.344413470585897663e-01
3.929369024856596297e+02,7.505144122408151652e-01
3.931204588910133566e+02,7.497737101327192066e-01
3.933040152963671403e+02,7.403530239231618237e-01
3.934875717017208672e+02,7.263333719567629521e-01
3.936711281070745940e+02,7.111200822539025523e-01
3.938546845124283209e+02,6.981184828349621396e-01
3.940382409177820477e+02,6.905502367856760637e-01
3.942217973231357746e+02,6.854449025112065996e-01
3.944053537284895015e+02,6.808019238612819102e-01
3.945889101338432283e+02,6.769516681940574987e-01
3.947724665391969552e+02,6.742245028676882024e-01
3.949560229445506820e+02,6.729507952403288584e-01
3.951395793499044089e+02,6.753445951623633370e-01
3.953231357552581358e+02,6.842410836768518800e-01
3.955066921606118626e+02,6.964379363977428739e-01
3.956902485659655895e+02,7.085099104729860597e-01
3.958738049713193163e+02,7.170317630505312900e-01
3.960573613766730432e+02,7.187223707406279471e-01
3.962409177820267701e+02,7.139879732091580777e-01
3.964244741873804969e+02,7.056247357101342876e-01
3.966080305927342238e+02,6.962036444936315904e-01
3.967915869980879506e+02,6.882956858097252217e-01
3.969751434034416775e+02,6.844718459084903062e-01
3.971586998087954044e+02,6.860300966449368598e-01
3.973422562141491312e+02,6.909178754355252972e-01
3.975258126195028581e+02,6.973362254747876854e-01
3.977093690248565849e+02,7.035041184006308734e-01
3.978929254302103118e+02,7.076405258509614882e-01
3.980764818355640386e+02,7.079936059130297332e-01
3.982600382409177655e+02,7.042441503511809309e-01
3.984435946462714924e+02,6.980862153369350454e-01
3.986271510516252192e+02,6.913621437183405938e-01
3.988107074569789461e+02,6.859142783434463153e-01
3.989942638623326729e+02,6.835849620603009491e-01
3.991778202676863998e+02,6.850673368196049662e-01
3.993613766730401267e+02,6.888635661053338355e-01
3.995449330783939104e+02,6.936550775633879562e-01
3.997284894837476372e+02,6.981239803173079350e-01
3.999120458891013641e+02,7.009523834906392636e-01
4.000956022944550909e+02,6.998896123626630050e-01
4.002791586998088178e+02,6.905875753846840714e-01
4.004627151051625447e+02,6.762397487676555796e-01
4.006462715105162715e+02,6.610400355881905776e-01
4.008298279158699984e+02,6.491823389229020025e-01
4.010133843212237252e+02,6.448627679034961702e-01
4.011969407265774521e+02,6.510635068415813187e-01
4.013804971319311790e+02,6.648207445528434567e-01
4.015640535372849058e+02,6.815576742093645279e-01
4.017476099426386327e+02,6.966974889832263651e-01
4.019311663479923595e+02,7.056633820465109119e-01
4.021147227533460864e+02,7.022598972604769951e-01
4.022982791586998133e+02,6.816361575138945028e-01
4.024818355640535401e+02,6.515292053749857093e-01
4.026653919694072670e+02,6.205683146794220839e-01
4.028489483747609938e+02,5.973827592628748739e-01
4.030325047801147207e+02,5.906788071217247138e-01
4.032160611854684475e+02,6.077574690478668717e-01
4.033996175908221744e+02,6.416262423055782982e-01
4.035831739961759013e+02,6.814309135087944780e-01
4.037667304015296281e+02,7.163172692714502299e-01
4.039502868068833550e+02,7.354310962074810387e-01
4.041338432122370818e+02,7.341642095708330595e-01
4.043173996175908087e+02,7.251831620236288689e-01
4.045009560229445356e+02,7.126345294719421686e-01
4.046845124282982624e+02,6.999781821383067593e-01
4.048680688336519893e+02,6.906739902452563307e-01
4.050516252390057161e+02,6.878149235578930876e-01
4.052351816443594430e+02,6.873647477688260565e-01
4.054187380497131699e+02,6.871053739186451237e-01
4.056022944550668967e+02,6.869057070744084559e-01
4.057858508604206236e+02,6.866346523031743310e-01
4.059694072657744073e+02,6.861611146720003607e-01
4.061529636711281341e+02,6.833849427266669441e-01
4.063365200764818610e+02,6.760422147069821142e-01
4.065200764818355879e+02,6.665710155014563654e-01
4.067036328871893147e+02,6.575005082691360858e-01
4.068871892925430416e+02,6.513598561690675526e-01
4.070707456978967684e+02,6.501397380388531655e-01
4.072543021032504953e+02,6.502141358376842817e-01
4.074378585086042222e+02,6.503620649530554854e-01
4.076214149139579490e+02,6.505718082650295830e-01
4.078049713193116759e+02,6.508316486536696033e-01
4.079885277246654027e+02,6.511298689990382416e-01
4.081720841300191296e+02,6.516351983661758940e-01
4.083556405353728564e+02,6.524992954486602548e-01
4.085391969407265833e+02,6.536058375106877927e-01
4.087227533460803102e+02,6.548376311639649838e-01
4.089063097514340370e+02,6.560774830201984154e-01
4.090898661567877639e+02,6.572949296316655809e-01
4.092734225621414907e+02,6.588513931204542651e-01
4.094569789674952176e+02,6.605582327754145888e-01
4.096405353728489445e+02,6.621250174940287447e-01
4.098240917782026713e+02,6.632613161737781482e-01
4.100076481835563982e+02,6.636742707036538125e-01
4.101912045889101250e+02,6.618698967004487121e-01
4.103747609942638519e+02,6.577071502014004700e-01
4.105583173996175788e+02,6.525879120709111580e-01
4.107418738049713056e+02,6.479140631733827371e-01
4.109254302103250325e+02,6.450874843732175012e-01
4.111089866156787593e+02,6.456137103218702045e-01
4.112925430210324862e+02,6.499519929078138025e-01
4.114760994263862131e+02,6.563860758469501899e-01
4.116596558317399399e+02,6.630616104396804822e-01
4.118432122370936668e+02,6.681242479864055728e-01
4.120267686424473936e+02,6.696587833373399690e-01
4.122103250478011205e+02,6.635308700018779371e-01
4.123938814531549042e+02,6.509943587264541698e-01
4.125774378585086311e+02,6.361101432552085377e-01
4.127609942638623579e+02,6.229391173322685882e-01
4.129445506692160848e+02,6.155421747017655321e-01
4.131281070745698116e+02,6.165989079601629230e-01
4.133116634799235385e+02,6.230099932217745273e-01
4.134952198852772653e+02,6.321652035241289713e-01
4.136787762906309922e+02,6.416140625237608530e-01
4.138623326959847191e+02,6.489060938772048814e-01
4.140458891013384459e+02,6.517801326452858923e-01
4.142294455066921728e+02,6.526466105089795411e-01
4.144130019120458996e+02,6.531811325760227271e-01
4.145965583173996265e+02,6.536060818823611340e-01
4.147801147227533534e+02,6.541438414639398902e-01
4.149636711281070802e+02,6.550167943567042350e-01
4.151472275334608071e+02,6.577497857673504367e-01
4.153307839388145339e+02,6.640246673230593144e-01
4.155143403441682608e+02,6.719261149015104406e-01
4.156978967495219877e+02,6.794449322838213012e-01
4.158814531548757145e+02,6.845719232511097152e-01
4.160650095602294414e+02,6.853846858256263941e-01
4.162485659655831682e+02,6.820304480124038671e-01
4.164321223709368951e+02,6.762834940238904302e-01
4.166156787762906220e+02,6.698905976458497946e-01
4.167992351816443488e+02,6.645985326640454494e-01
4.169827915869980757e+02,6.621540728642412166e-01
4.171663479923518025e+02,6.629980055823402330e-01
4.173499043977055294e+02,6.654323218948430263e-01
4.175334608030592562e+02,6.685775196973492429e-01
4.177170172084129831e+02,6.715642407345682185e-01
4.179005736137667100e+02,6.735231267512092890e-01
4.180841300191204368e+02,6.737744378619281438e-01
4.182676864244741637e+02,6.732036966547648715e-01
4.184512428298278905e+02,6.722905459506177683e-01
4.186347992351816174e+02,6.713055315248814825e-01
4.188183556405354011e+02,6.705191991529503293e-01
4.190019120458891280e+02,6.702022090890835671e-01
4.191854684512428548e+02,6.714940348503657397e-01
4.193690248565965817e+02,6.746761906318096136e-01
4.195525812619503085e+02,6.787976416216322528e-01
4.197361376673040354e+02,6.829073530080512766e-01
4.199196940726577623e+02,6.860542899792837490e-01
4.201032504780114891e+02,6.876777625906447255e-01
4.202868068833652160e+02,6.890193299949836092e-01
4.204703632887189428e+02,6.902008763054745533e-01
4.206539196940726697e+02,6.911357250163967514e-01
4.208374760994263966e+02,6.917371996220292862e-01
4.210210325047801234e+02,6.918356666936883448e-01
4.212045889101338503e+02,6.847640453285440687e-01
4.213881453154875771e+02,6.697653205072450211e-01
4.215717017208413040e+02,6.516796375146187703e-01
4.217552581261950309e+02,6.353471416354936618e-01
4.219388145315487577e+02,6.256079781546973750e-01
4.221223709369024846e+02,6.241918912965629396e-01
4.223059273422562114e+02,6.235916082118594383e-01
4.224894837476099383e+02,6.231238107828990236e-01
4.226730401529636652e+02,6.227932365696188244e-01
4.228565965583173920e+02,6.226046231319563029e-01
4.230401529636711189e+02,6.227932975286029071e-01
4.232237093690248457e+02,6.289146813339523412e-01
4.234072657743785726e+02,6.405937479816223856e-01
4.235908221797322994e+02,6.541381960677185026e-01
4.237743785850860263e+02,6.658557241883463762e-01
4.239579349904397532e+02,6.720540309396112466e-01
4.241414913957934800e+02,6.712414578275920363e-01
4.243250478011472069e+02,6.674300629240351723e-01
4.245086042065009337e+02,6.622281587031690897e-01
4.246921606118546606e+02,6.570946401864328212e-01
4.248757170172084443e+02,6.534884023952644005e-01
4.250592734225621143e+02,6.528110018306457762e-01
4.252428298279158980e+02,6.549675233396048402e-01
4.254263862332695680e+02,6.587472817451269780e-01
4.256099426386233517e+02,6.629916841693708207e-01
4.257934990439770786e+02,6.665421377344868947e-01
4.259770554493308055e+02,6.682400495626312775e-01
4.261606118546845323e+02,6.661636506797978807e-01
4.263441682600382592e+02,6.599402909710708753e-01
4.265277246653919860e+02,6.518015994095757160e-01
4.267112810707457129e+02,6.440036724108434418e-01
4.268948374760994398e+02,6.388026063904045371e-01
4.270783938814531666e+02,6.384502743919681089e-01
4.272619502868068935e+02,6.435583549188373942e-01
4.274455066921606203e+02,6.518917393950508510e-01
4.276290630975143472e+02,6.609634464620778305e-01
4.278126195028680741e+02,6.682864947613880169e-01
4.279961759082218009e+02,6.713739029344508724e-01
4.281797323135755278e+02,6.698720552108980986e-01
4.283632887189292546e+02,6.660873941547041932e-01
4.285468451242829815e+02,6.613285735196405835e-01
4.287304015296367083e+02,6.569035558171967271e-01
4.289139579349904352e+02,6.541203035588617487e-01
4.290975143403441621e+02,6.542550613914324131e-01
4.292810707456978889e+02,6.573885731641248009e-01
4.294646271510516158e+02,6.621937778801986196e-01
4.296481835564053426e+02,6.672690814561204053e-01
4.298317399617590695e+02,6.712128898083559170e-01
4.300152963671127964e+02,6.726361093748545184e-01
4.301988527724665232e+02,6.724933630393242767e-01
4.303824091778202501e+02,6.721315954861841746e-01
4.305659655831739769e+02,6.715864710135692750e-01
4.307495219885277038e+02,6.708936539196143078e-01
4.309330783938814307e+02,6.700888085024540031e-01
4.311166347992351575e+02,6.690842839598626357e-01
4.313001912045889412e+02,6.674616893203005885e-01
4.314837476099426112e+02,6.652004622712009985e-01
4.316673040152963949e+02,6.623202832842806087e-01
4.318508604206501218e+02,6.588408328312616025e-01
4.320344168260038487e+02,6.546306390015438348e-01
4.322179732313575755e+02,6.449730079353848122e-01
4.324015296367113024e+02,6.303553281135235720e-01
4.325850860420650292e+02,6.145120110105549704e-01
4.327686424474187561e+02,6.011774681010744192e-01
4.329521988527724830e+02,5.940861108596772189e-01
