eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,7.011962206930466568e-01
3.901835564053537269e+02,7.011602171270669981e-01
3.903671128107074537e+02,7.010525870441687291e-01
3.905506692160611806e+02,7.008739013669136320e-01
3.907342256214149074e+02,7.006247310178631560e-01
3.909177820267686343e+02,7.003056469195789724e-01
3.911013384321223612e+02,6.958346170848526135e-01
3.912848948374760880e+02,6.714495349520075429e-01
3.914684512428298149e+02,6.347107081606928602e-01
3.916520076481835417e+02,5.962202802233819154e-01
3.918355640535372686e+02,5.665803946525477253e-01
3.920191204588909955e+02,5.563705780403281898e-01
3.922026768642447223e+02,5.696649524101977669e-01
3.923862332695984492e+02,5.981076681733543676e-01
3.925697896749521760e+02,6.323466946304062697e-01
3.927533460803059029e+02,6.630300010819611956e-01
3.929369024856596297e+02,6.808055568286273118e-01
3.931204588910133566e+02,6.807122462219116210e-01
3.933040152963671403e+02,6.734265818373742496e-01
3.934875717017208672e+02,6.620214705202902561e-01
3.936711281070745940e+02,6.485904650154590279e-01
3.938546845124283209e+02,6.352271180676811735e-01
3.940382409177820477e+02,6.238613632520255692e-01
3.942217973231357746e+02,6.115645108022675913e-01
3.944053537284895015e+02,5.980345111414355763e-01
3.945889101338432283e+02,5.853281332141735405e-01
3.947724665391969552e+02,5.755021459651253890e-01
3.949560229445506820e+02,5.706133183389349162e-01
3.951395793499044089e+02,5.719098787253961147e-01
3.953231357552581358e+02,5.777659644676681472e-01
3.955066921606118626e+02,5.867547350864611433e-01
3.956902485659655895e+02,5.974967391576228026e-01
3.958738049713193163e+02,6.086125252570010469e-01
3.960573613766730432e+02,6.191028691947180196e-01
3.962409177820267701e+02,6.327297405300802424e-01
3.964244741873804969e+02,6.485899862860559084e-01
3.966080305927342238e+02,6.638235146855909763e-01
3.967915869980879506e+02,6.755702339516312938e-01
3.969751434034416775e+02,6.809700523071229306e-01
3.971586998087954044e+02,6.806984502369113343e-01
3.973422562141491312e+02,6.794629805449582394e-01
3.975258126195028581e+02,6.774672586018615217e-01
3.977093690248565849e+02,6.748372919584966212e-01
3.978929254302103118e+02,6.716990881657386447e-01
3.980764818355640386e+02,6.673423808431850901e-01
3.982600382409177655e+02,6.560611258961310810e-01
3.984435946462714924e+02,6.400829238075965710e-01
3.986271510516252192e+02,6.234993723365030993e-01
3.988107074569789461e+02,6.104020692417722049e-01
3.989942638623326729e+02,6.048826122823258711e-01
3.991778202676863998e+02,6.087838300513920275e-01
3.993613766730401267e+02,6.187727497835984192e-01
3.995449330783939104e+02,6.313805297009961182e-01
3.997284894837476372e+02,6.431394376962945580e-01
3.999120458891013641e+02,6.505817416622152738e-01
4.000956022944550909e+02,6.502496822640355667e-01
4.002791586998088178e+02,6.415750699913504995e-01
4.004627151051625447e+02,6.281950078444170638e-01
4.006462715105162715e+02,6.140205190953380576e-01
4.008298279158699984e+02,6.029626270162166124e-01
4.010133843212237252e+02,5.989103586415985836e-01
4.011969407265774521e+02,6.001521071415448771e-01
4.013804971319311790e+02,6.029071060960143891e-01
4.015640535372849058e+02,6.062588126429615532e-01
4.017476099426386327e+02,6.092906839203405811e-01
4.019311663479923595e+02,6.110861770661057957e-01
4.021147227533460864e+02,6.091516542062668238e-01
4.022982791586998133e+02,5.989269145667404093e-01
4.024818355640535401e+02,5.840006329736536772e-01
4.026653919694072670e+02,5.686509897828531113e-01
4.028489483747609938e+02,5.571561653501850842e-01
