eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,6.462481983279262376e-01
3.901835564053537269e+02,6.804224298369300206e-01
3.903671128107074537e+02,7.066122561827031801e-01
3.905506692160611806e+02,7.253659310775842917e-01
3.907342256214149074e+02,7.372317082339120420e-01
3.909177820267686343e+02,7.427578413640247845e-01
3.911013384321223612e+02,7.396848521840878599e-01
3.912848948374760880e+02,7.183460672547100634e-01
3.914684512428298149e+02,6.859947684801894763e-01
3.916520076481835417e+02,6.520283010083807174e-01
3.918355640535372686e+02,6.258440099871382944e-01
3.920191204588909955e+02,6.168071347573078622e-01
3.922026768642447223e+02,6.273827304012170591e-01
3.923862332695984492e+02,6.500087414158853827e-01
3.925697896749521760e+02,6.772456830708122322e-01
3.927533460803059029e+02,7.016540706354978951e-01
3.929369024856596297e+02,7.157944193794421039e-01
3.931204588910133566e+02,7.146046551706141114e-01
3.933040152963671403e+02,7.040379199754100981e-01
3.934875717017208672e+02,6.888462993464939954e-01
3.936711281070745940e+02,6.733613932998308016e-01
3.938546845124283209e+02,6.619148018513874021e-01
3.940382409177820477e+02,6.585866268115301292e-01
3.942217973231357746e+02,6.589336084265533522e-01
3.944053537284895015e+02,6.597218066170356110e-01
3.945889101338432283e+02,6.608900656126658335e-01
3.947724665391969552e+02,6.623772296431330586e-01
3.949560229445506820e+02,6.641221429381257702e-01
3.951395793499044089e+02,6.676355765565101796e-01
3.953231357552581358e+02,6.753525968325742035e-01
3.955066921606118626e+02,6.850424813225095555e-01
3.956902485659655895e+02,6.942960020133921439e-01
3.958738049713193163e+02,7.007039308922985432e-01
3.960573613766730432e+02,7.020762809240087554e-01
3.962409177820267701e+02,7.001980626558401699e-01
3.964244741873804969e+02,6.968802201326284029e-01
3.966080305927342238e+02,6.931427085461385751e-01
3.967915869980879506e+02,6.900054830881353629e-01
3.969751434034416775e+02,6.884884989503834429e-01
3.971586998087954044e+02,6.904521402792443974e-01
3.973422562141491312e+02,6.964471455280475398e-01
3.975258126195028581e+02,7.043194416819006376e-01
3.977093690248565849e+02,7.118845447785638880e-01
3.978929254302103118e+02,7.169579708557973774e-01
3.980764818355640386e+02,7.168045886622218532e-01
3.982600382409177655e+02,7.068870697602951392e-01
3.984435946462714924e+02,6.905989884927026257e-01
3.986271510516252192e+02,6.728134443582798330e-01
3.988107074569789461e+02,6.584035368558626145e-01
3.989942638623326729e+02,6.522423654842863794e-01
3.991778202676863998e+02,6.573044530613434411e-01
3.993613766730401267e+02,6.702632026551814670e-01
3.995449330783939104e+02,6.866194320837756271e-01
3.997284894837476372e+02,7.018744094279969481e-01
3.999120458891013641e+02,7.115294027687324441e-01
4.000956022944550909e+02,7.108851060060602522e-01
4.002791586998088178e+02,6.982623871759164880e-01
4.004627151051625447e+02,6.787926106485659972e-01
4.006462715105162715e+02,6.581668373671423211e-01
4.008298279158699984e+02,6.420761282747784460e-01
4.010133843212237252e+02,6.361837715317855135e-01
4.011969407265774521e+02,6.387900918479149093e-01
4.013804971319311790e+02,6.445725910788462354e-01
4.015640535372849058e+02,6.516075267903777002e-01
4.017476099426386327e+02,6.579711565483071789e-01
4.019311663479923595e+02,6.617397379184331019e-01
4.021147227533460864e+02,6.612877978478463037e-01
4.022982791586998133e+02,6.573794419738611117e-01
4.024818355640535401e+02,6.516739450714678084e-01
4.026653919694072670e+02,6.458066203039570796e-01
4.028489483747609938e+02,6.414127808346199444e-01
4.030325047801147207e+02,6.401272430930567969e-01
4.032160611854684475e+02,6.427956236287615255e-01
4.033996175908221744e+02,6.480873013796246696e-01
4.035831739961759013e+02,6.543064074388769136e-01
4.037667304015296281e+02,6.597570728997494971e-01
4.039502868068833550e+02,6.627434288554737707e-01
4.041338432122370818e+02,6.625541430961350287e-01
4.043173996175908087e+02,6.611361641567208292e-01
4.045009560229445356e+02,6.590299575419843459e-01
4.046845124282982624e+02,6.566661596511732535e-01
4.048680688336519893e+02,6.544754068835354488e-01
4.050516252390057161e+02,6.528695881678974189e-01
4.052351816443594430e+02,6.517663547272888325e-01
4.054187380497131699e+02,6.508721230337888297e-01
4.056022944550668967e+02,6.499590516277102825e-01
4.057858508604206236e+02,6.487992990493658407e-01
4.059694072657744073e+02,6.471650238390678211e-01
4.061529636711281341e+02,6.426946691132234823e-01
4.063365200764818610e+02,6.330401934205061032e-01
4.065200764818355879e+02,6.210971242338149123e-01
4.067036328871893147e+02,6.098612619106766886e-01
4.068871892925430416e+02,6.023284068086192100e-01
4.070707456978967684e+02,6.009729812319202225e-01
4.072543021032504953e+02,6.025285894007660348e-01
4.074378585086042222e+02,6.054737826088728569e-01
4.076214149139579490e+02,6.093984259498020917e-01
4.078049713193116759e+02,6.138923845171145866e-01
4.079885277246654027e+02,6.185455234043716333e-01
4.081720841300191296e+02,6.249707381463465161e-01
4.083556405353728564e+02,6.342785321064738913e-01
4.085391969407265833e+02,6.443892316141336396e-01
4.087227533460803102e+02,6.532130782474080410e-01
4.089063097514340370e+02,6.586603135843789314e-01
4.090898661567877639e+02,6.591452989738159074e-01
4.092734225621414907e+02,6.568558446266251627e-01
4.094569789674952176e+02,6.531555530211589078e-01
4.096405353728489445e+02,6.489919726949363588e-01
4.098240917782026713e+02,6.453126521854767317e-01
4.100076481835563982e+02,6.430631316397411590e-01
4.101912045889101250e+02,6.417838500607648822e-01
4.103747609942638519e+02,6.406204840893562347e-01
4.105583173996175788e+02,6.396475103618736169e-01
4.107418738049713056e+02,6.389394055146759843e-01
4.109254302103250325e+02,6.385706461841224035e-01
4.111089866156787593e+02,6.394451445272916201e-01
4.112925430210324862e+02,6.442281246562353569e-01
4.114760994263862131e+02,6.513217360649473653e-01
4.116596558317399399e+02,6.586815492340014622e-01
4.118432122370936668e+02,6.642631346439715756e-01
4.120267686424473936e+02,6.660290740410720334e-01
4.122103250478011205e+02,6.631175122115039455e-01
4.123938814531549042e+02,6.568185844282736774e-01
4.125774378585086311e+02,6.486102152959756229e-01
4.127609942638623579e+02,6.399703294191990688e-01
4.129445506692160848e+02,6.323768514025343013e-01
4.131281070745698116e+02,6.262031345758147793e-01
4.133116634799235385e+02,6.194320026664849044e-01
4.134952198852772653e+02,6.127786000309590753e-01
4.136787762906309922e+02,6.071564245745236787e-01
4.138623326959847191e+02,6.034789742024647685e-01
4.140458891013384459e+02,6.025764214034192712e-01
4.142294455066921728e+02,6.032528166942300318e-01
4.144130019120458996e+02,6.047102462172300186e-01
4.145965583173996265e+02,6.068012611046190719e-01
4.147801147227533534e+02,6.093784124885974762e-01
4.149636711281070802e+02,6.122942515013649611e-01
4.151472275334608071e+02,6.172461286144298453e-01
4.153307839388145339e+02,6.265295639979254760e-01
4.155143403441682608e+02,6.376590342818289070e-01
