eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,7.727342297420991546e-01
3.901835564053537269e+02,7.956872206120569890e-01
3.903671128107074537e+02,8.103282141875640665e-01
3.905506692160611806e+02,8.185259499071854128e-01
3.907342256214149074e+02,8.221491672094858316e-01
3.909177820267686343e+02,8.230666055330305708e-01
3.911013384321223612e+02,8.183393472766044008e-01
3.912848948374760880e+02,7.904436961947358675e-01
3.914684512428298149e+02,7.481516657138035375e-01
3.916520076481835417e+02,7.037481662543411121e-01
3.918355640535372686e+02,6.695181082368822922e-01
3.920191204588909955e+02,6.577912568775768909e-01
3.922026768642447223e+02,6.800761611842737198e-01
3.923862332695984492e+02,7.277537112043083178e-01
3.925697896749521760e+02,7.851474182657820489e-01
3.927533460803059029e+02,8.365807936967961655e-01
3.929369024856596297e+02,8.663773488254520316e-01
3.931204588910133566e+02,8.662780448700149183e-01
3.933040152963671403e+02,8.547094738148738324e-01
3.934875717017208672e+02,8.375619377023794110e-01
3.936711281070745940e+02,8.190829487296523714e-01
3.938546845124283209e+02,8.035200190938162068e-01
3.940382409177820477e+02,7.948905549765303835e-01
3.942217973231357746e+02,7.894337304722450765e-01
3.944053537284895015e+02,7.845491558130663901e-01
3.945889101338432283e+02,7.805479970482781527e-01
3.947724665391969552e+02,7.777414202271650812e-01
3.949560229445506820e+02,7.764405913990111152e-01
3.951395793499044089e+02,7.804546658580170382e-01
3.953231357552581358e+02,7.952462529985789841e-01
3.955066921606118626e+02,8.155251315210259033e-01
3.956902485659655895e+02,8.355963828019957740e-01
3.958738049713193163e+02,8.497650882181267962e-01
3.960573613766730432e+02,8.527847102970098625e-01
3.962409177820267701e+02,8.479184139854580859e-01
3.964244741873804969e+02,8.393221794015202075e-01
3.966080305927342238e+02,8.296386196385474587e-01
3.967915869980879506e+02,8.215103477898905160e-01
3.969751434034416775e+02,8.175799769489006108e-01
3.971586998087954044e+02,8.258280852750888856e-01
3.973422562141491312e+02,8.508880453954167367e-01
3.975258126195028581e+02,8.837953439687340484e-01
3.977093690248565849e+02,9.154185326133810197e-01
3.978929254302103118e+02,9.366261629476975159e-01
3.980764818355640386e+02,9.390145093464580262e-01
3.982600382409177655e+02,9.250336563534207190e-01
3.984435946462714924e+02,9.020721402733635763e-01
3.986271510516252192e+02,8.769996316748432941e-01
3.988107074569789461e+02,8.566858011264160133e-01
3.989942638623326729e+02,8.480003191966377640e-01
3.991778202676863998e+02,8.491417678236179434e-01
3.993613766730401267e+02,8.520833814564489073e-01
3.995449330783939104e+02,8.557962171062513113e-01
3.997284894837476372e+02,8.592590704471035901e-01
3.999120458891013641e+02,8.614507371530876201e-01
4.000956022944550909e+02,8.599602545282428734e-01
4.002791586998088178e+02,8.484757408334084872e-01
4.004627151051625447e+02,8.307615765418177034e-01
4.006462715105162715e+02,8.119956530585671350e-01
4.008298279158699984e+02,7.973558617887536171e-01
4.010133843212237252e+02,7.920010957507115368e-01
4.011969407265774521e+02,7.955560510392705176e-01
4.013804971319311790e+02,8.034432343969233337e-01
4.015640535372849058e+02,8.130387095799285202e-01
4.017476099426386327e+02,8.217185403445446124e-01
4.019311663479923595e+02,8.268587904470301453e-01
4.021147227533460864e+02,8.271953139845366065e-01
4.022982791586998133e+02,8.264169083969565843e-01
4.024818355640535401e+02,8.250517107840035225e-01
4.026653919694072670e+02,8.232022348943675016e-01
4.028489483747609938e+02,8.209709944767379364e-01
4.030325047801147207e+02,8.183597576941455953e-01
4.032160611854684475e+02,8.119125413337850983e-01
4.033996175908221744e+02,8.018249657301490529e-01
4.035831739961759013e+02,7.907569051007691252e-01
4.037667304015296281e+02,7.813682336631772030e-01
4.039502868068833550e+02,7.763188256349052851e-01
4.041338432122370818e+02,7.763753128345500798e-01
4.043173996175908087e+02,7.776548597338085456e-01
4.045009560229445356e+02,7.794333597176827944e-01
4.046845124282982624e+02,7.812092473817423555e-01
4.048680688336519893e+02,7.824809573215567582e-01
4.050516252390057161e+02,7.827105083012894093e-01
4.052351816443594430e+02,7.811298580495371624e-01
4.054187380497131699e+02,7.782689735295525990e-01
4.056022944550668967e+02,7.750152373388107252e-01
4.057858508604206236e+02,7.722560320747866580e-01
4.059694072657744073e+02,7.708787403349550704e-01
4.061529636711281341e+02,7.726845422645716166e-01
4.063365200764818610e+02,7.785324356679880209e-01
4.065200764818355879e+02,7.863083299171320650e-01
4.067036328871893147e+02,7.938474521325897815e-01
4.068871892925430416e+02,7.989850294349478688e-01
4.070707456978967684e+02,7.982087974901662664e-01
4.072543021032504953e+02,7.796750069162141639e-01
4.074378585086042222e+02,7.486003332025421564e-01
4.076214149139579490e+02,7.143538407959455494e-01
4.078049713193116759e+02,6.863045941432194263e-01
4.079885277246654027e+02,6.738216576911590927e-01
4.081720841300191296e+02,6.863376619195252770e-01
4.083556405353728564e+02,7.200221641500809122e-01
4.085391969407265833e+02,7.630319508299336917e-01
4.087227533460803102e+02,8.035097066328245052e-01
4.089063097514340370e+02,8.295981162324941316e-01
4.090898661567877639e+02,8.326421539418209505e-01
4.092734225621414907e+02,8.261951285495034991e-01
4.094569789674952176e+02,8.157798210840722097e-01
4.096405353728489445e+02,8.040693113071430975e-01
4.098240917782026713e+02,7.937366789803320666e-01
4.100076481835563982e+02,7.874493346201474342e-01
4.101912045889101250e+02,7.839073688857244315e-01
4.103747609942638519e+02,7.806927581155704843e-01
4.105583173996175788e+02,7.780084066483704541e-01
4.107418738049713056e+02,7.760572188228090917e-01
4.109254302103250325e+02,7.750420989775714808e-01
4.111089866156787593e+02,7.760400578940186422e-01
4.112925430210324862e+02,7.818012163771355105e-01
4.114760994263862131e+02,7.903455586995992155e-01
4.116596558317399399e+02,7.992105443215269389e-01
4.118432122370936668e+02,8.059336327030363067e-01
4.120267686424473936e+02,8.079170314035118983e-01
4.122103250478011205e+02,7.968918511503143565e-01
4.123938814531549042e+02,7.743364902972272867e-01
4.125774378585086311e+02,7.475572018976561761e-01
4.127609942638623579e+02,7.238602390049848623e-01
4.129445506692160848e+02,7.105518546726027340e-01
4.131281070745698116e+02,7.136196775906803458e-01
4.133116634799235385e+02,7.298887873390031977e-01
4.134952198852772653e+02,7.528245941656805940e-01
4.136787762906309922e+02,7.759296065019603006e-01
4.138623326959847191e+02,7.927063327790898617e-01
4.140458891013384459e+02,7.966827417761126462e-01
4.142294455066921728e+02,7.853320279070907795e-01
4.144130019120458996e+02,7.642545857263873810e-01
4.145965583173996265e+02,7.400494676574755903e-01
4.147801147227533534e+02,7.193157261238288802e-01
4.149636711281070802e+02,7.086524135489200571e-01
4.151472275334608071e+02,7.144859816371760264e-01
4.153307839388145339e+02,7.352778771132764124e-01
4.155143403441682608e+02,7.633287770349295176e-01
4.156978967495219877e+02,7.908559763076644655e-01
4.158814531548757145e+02,8.100767698370103798e-01
4.160650095602294414e+02,8.145778711997505583e-01
4.162485659655831682e+02,8.148878651703654885e-01
4.164321223709368951e+02,8.150829831785726398e-01
4.166156787762906220e+02,8.152315634573649161e-01
4.167992351816443488e+02,8.154019442397361095e-01
4.169827915869980757e+02,8.156624637586796789e-01
4.171663479923518025e+02,8.160312001276525118e-01
4.173499043977055294e+02,8.164844415593175420e-01
4.175334608030592562e+02,8.170562636514414612e-01
4.177170172084129831e+02,8.177812303887651568e-01
4.179005736137667100e+02,8.186939057560288502e-01
4.180841300191204368e+02,8.201946785579864452e-01
4.182676864244741637e+02,8.243689557470318396e-01
4.184512428298278905e+02,8.302722805913121951e-01
4.186347992351816174e+02,8.363726448417031500e-01
4.188183556405354011e+02,8.411380402490816754e-01
4.190019120458891280e+02,8.430353469346650863e-01
4.191854684512428548e+02,8.318932766460327421e-01
4.193690248565965817e+02,8.050814606990137623e-01
4.195525812619503085e+02,7.717445530948559007e-01
4.197361376673040354e+02,7.410272078348063562e-01
4.199196940726577623e+02,7.220740789201127718e-01
4.201032504780114891e+02,7.217652139849066728e-01
4.202868068833652160e+02,7.328695637845362709e-01
4.204703632887189428e+02,7.496106072938079068e-01
4.206539196940726697e+02,7.671352270586796473e-01
4.208374760994263966e+02,7.805903056251097816e-01
4.210210325047801234e+02,7.850616731832794626e-01
4.212045889101338503e+02,7.728578156590142356e-01
4.213881453154875771e+02,7.470484549176802380e-01
4.215717017208413040e+02,7.160874958708541849e-01
4.217552581261950309e+02,6.884288434301130133e-01
4.219388145315487577e+02,6.725264025070336604e-01
4.221223709369024846e+02,6.758927646074328610e-01
4.223059273422562114e+02,6.961834480283141113e-01
4.224894837476099383e+02,7.252100990726079166e-01
4.226730401529636652e+02,7.547101276728502839e-01
4.228565965583173920e+02,7.764209437615775533e-01
4.230401529636711189e+02,7.825982638825418336e-01
4.232237093690248457e+02,7.816336603626138357e-01
4.234072657743785726e+02,7.795696195394598016e-01
4.235908221797322994e+02,7.767088848138687940e-01
4.237743785850860263e+02,7.733541995866296537e-01
4.239579349904397532e+02,7.698083072585313325e-01
4.241414913957934800e+02,7.652714361158988732e-01
4.243250478011472069e+02,7.582448018861563943e-01
4.245086042065009337e+02,7.502794081799848414e-01
4.246921606118546606e+02,7.430355879966504817e-01
4.248757170172084443e+02,7.381736743354186947e-01
4.250592734225621143e+02,7.375625157840350887e-01
4.252428298279158980e+02,7.442104541830810716e-01
4.254263862332695680e+02,7.558623672007797056e-01
4.256099426386233517e+02,7.689466447004063010e-01
4.257934990439770786e+02,7.798916765452117428e-01
4.259770554493308055e+02,7.851258525984632364e-01
4.261606118546845323e+02,7.833488624353850405e-01
4.263441682600382592e+02,7.778627121205579087e-01
4.265277246653919860e+02,7.706881171490082005e-01
4.267112810707457129e+02,7.638139203065688054e-01
4.268948374760994398e+02,7.592289643790727238e-01
4.270783938814531666e+02,7.593874839797803977e-01
4.272619502868068935e+02,7.679828940593683706e-01
4.274455066921606203e+02,7.820055502307319273e-01
4.276290630975143472e+02,7.972705880375621224e-01
4.278126195028680741e+02,8.095931430235497883e-01
4.279961759082218009e+02,8.147883507323858687e-01
4.281797323135755278e+02,8.056626065590937191e-01
4.283632887189292546e+02,7.826819222093128747e-01
4.285468451242829815e+02,7.537860836473259107e-01
4.287304015296367083e+02,7.269171161091018130e-01
4.289139579349904352e+02,7.100170448306091231e-01
4.290975143403441621e+02,7.082881587003146961e-01
4.292810707456978889e+02,7.115889857826991349e-01
4.294646271510516158e+02,7.169989617120614556e-01
4.296481835564053426e+02,7.233986958912635989e-01
4.298317399617590695e+02,7.296687977231672839e-01
4.300152963671127964e+02,7.346968688560965299e-01
4.301988527724665232e+02,7.387549884715732817e-01
4.303824091778202501e+02,7.425843393581152974e-01
4.305659655831739769e+02,7.462452591764552334e-01
4.307495219885277038e+02,7.497980855873251915e-01
4.309330783938814307e+02,7.533031562514581614e-01
4.311166347992351575e+02,7.570035145584437242e-01
4.313001912045889412e+02,7.613114647342309471e-01
4.314837476099426112e+02,7.656669986396823502e-01
4.316673040152963949e+02,7.694345422310403526e-01
4.318508604206501218e+02,7.719785214645381588e-01
4.320344168260038487e+02,7.720356267248894566e-01
4.322179732313575755e+02,7.491905370211244808e-01
4.324015296367113024e+02,7.043350730773625390e-01
4.325850860420650292e+02,6.517946310091284889e-01
4.327686424474187561e+02,6.058946069319463001e-01
4.329521988527724830e+02,5.809603969613401642e-01
4.331357552581262098e+02,5.838082334181147193e-01
4.333193116634799367e+02,5.998578829156863135e-01
4.335028680688336635e+02,6.231179268141280314e-01
4.336864244741873904e+02,6.483063387497313146e-01
4.338699808795411172e+02,6.701410923587887147e-01
4.340535372848948441e+02,6.837766970636004471e-01
4.342370936902485710e+02,6.928879045713403073e-01
4.344206500956022978e+02,7.003860276755285996e-01
4.346042065009560247e+02,7.071204324185141887e-01
4.347877629063097515e+02,7.139404848426453842e-01
4.349713193116634784e+02,7.216955509902708288e-01
4.351548757170172053e+02,7.312184264339246509e-01
4.353384321223709321e+02,7.422492268380592728e-01
4.355219885277246590e+02,7.537385816468645805e-01
4.357055449330783858e+02,7.646299333419904753e-01
4.358891013384321127e+02,7.738667244050863037e-01
4.360726577437858396e+02,7.806896912565908231e-01
4.362562141491395664e+02,7.870087924964498383e-01
4.364397705544932933e+02,7.929273672640128057e-01
4.366233269598470201e+02,7.978864377522012497e-01
