band_index,soil_reflectance
333,1.0
334,1.0
335,1.0
336,1.0
337,1.0
338,1.0
339,1.0
340,1.0
341,1.0
342,1.0
343,1.0
344,1.0
345,1.0
346,1.0
347,1.0
348,1.0
349,1.0
350,1.0
351,1.0
352,0.5
353,0.5
354,1.0
355,0.5
356,0.5
357,0.5
358,0.5
359,0.5
360,0.5
361,0.5
362,0.5
363,0.5
364,0.5
365,0.5
366,0.5
367,0.5
368,0.5
369,0.5
370,0.5
371,0.5
372,0.5
373,0.5
374,0.5
375,0.5
376,0.5
377,0.5
378,0.5
379,0.5
380,0.5
381,0.5
382,0.5
383,0.5
384,0.5
385,0.5
386,0.5
387,0.5
388,0.5
389,0.3333333432674408
390,0.5
391,0.5
392,0.3333333432674408
393,0.3333333432674408
394,0.5
395,0.3333333432674408
396,0.3333333432674408
397,0.3333333432674408
398,0.3333333432674408
399,0.3333333432674408
400,0.6666666865348816
401,0.3333333432674408
402,0.3333333432674408
403,0.6666666865348816
404,0.6666666865348816
405,0.6666666865348816
406,0.3333333432674408
407,0.3333333432674408
408,0.6666666865348816
409,0.3333333432674408
410,0.3333333432674408
411,0.3333333432674408
412,0.3333333432674408
413,0.3333333432674408
414,0.3333333432674408
415,0.25
416,0.5
417,0.5
418,0.5
419,0.25
420,0.5
421,0.5
422,0.5
423,0.5
424,0.5
425,0.5
426,0.5
427,0.5
428,0.5
429,0.5
430,0.5
431,0.4000000059604645
432,0.4000000059604645
433,0.4000000059604645
434,0.4000000059604645
435,0.4000000059604645
436,0.4000000059604645
437,0.4000000059604645
438,0.4000000059604645
439,0.4000000059604645
440,0.3333333432674408
441,0.3333333432674408
442,0.3333333432674408
443,0.3333333432674408
444,0.3333333432674408
445,0.3333333432674408
446,0.3333333432674408
447,0.3333333432674408
448,0.2857142984867096
449,0.2857142984867096
450,0.2857142984867096
451,0.2857142984867096
452,0.2857142984867096
453,0.2857142984867096
454,0.4285714328289032
455,0.375
456,0.375
457,0.375
458,0.375
459,0.375
460,0.3333333432674408
461,0.3333333432674408
462,0.3333333432674408
463,0.3333333432674408
464,0.30000001192092896
465,0.30000001192092896
466,0.30000001192092896
467,0.30000001192092896
468,0.30000001192092896
469,0.3636363744735718
470,0.3636363744735718
471,0.3636363744735718
472,0.3636363744735718
473,0.3333333432674408
474,0.3333333432674408
475,0.3333333432674408
476,0.3076923191547394
477,0.3076923191547394
478,0.2857142984867096
479,0.3571428656578064
480,0.3571428656578064
481,0.3571428656578064
482,0.3333333432674408
483,0.3333333432674408
484,0.3125
485,0.3125
486,0.29411765933036804
487,0.3529411852359772
488,0.3529411852359772
489,0.3333333432674408
490,0.3333333432674408
491,0.31578946113586426
492,0.31578946113586426
493,0.3499999940395355
494,0.3499999940395355
495,0.3333333432674408
496,0.3181818127632141
497,0.3181818127632141
498,0.30434781312942505
499,0.30434781312942505
500,0.3333333432674408
501,0.3333333432674408
502,0.3199999928474426
503,0.3076923191547394
504,0.3461538553237915
505,0.3333333432674408
506,0.3214285671710968
507,0.3214285671710968
508,0.3448275923728943
509,0.3333333432674408
510,0.32258063554763794
511,0.3125
512,0.34375
513,0.3333333432674408
514,0.3235294222831726
515,0.3142857253551483
516,0.34285715222358704
517,0.3333333432674408
518,0.3243243098258972
519,0.34210526943206787
520,0.3333333432674408
521,0.32499998807907104
522,0.3414634168148041
523,0.3333333432674408
524,0.3488371968269348
525,0.34090909361839294
526,0.3333333432674408
527,0.3478260934352875
528,0.3404255211353302
529,0.3541666567325592
530,0.3469387888908386
531,0.36000001430511475
532,0.3529411852359772
533,0.35849055647850037
534,0.35185185074806213
535,0.3636363744735718
536,0.35087719559669495
537,0.36206895112991333
538,0.36666667461395264
539,0.3606557250022888
540,0.3709677457809448
541,0.375
542,0.3636363744735718
543,0.3731343150138855
544,0.37681159377098083
545,0.3802816867828369
546,0.3835616409778595
547,0.3866666555404663
548,0.3896103799343109
549,0.40506330132484436
550,0.40740740299224854
551,0.4166666567325592
552,0.4137931168079376
553,0.4333333373069763
554,0.42553192377090454
555,0.4285714328289032
556,0.41747573018074036
557,0.4095238149166107
558,0.4000000059604645
559,0.3921568691730499
560,0.39175257086753845
561,0.3888888955116272
562,0.3855421543121338
563,0.3947368562221527
564,0.3857142925262451
565,0.390625
566,0.37288135290145874
567,0.37735849618911743
568,0.375
569,0.3863636255264282
570,0.375
571,0.4054054021835327
572,0.4000000059604645
573,0.38235294818878174
574,0.40625
575,0.4193548262119293
576,0.4000000059604645
577,0.4000000059604645
578,0.4137931168079376
579,0.3928571343421936
580,0.40740740299224854
581,0.40740740299224854
582,0.38461539149284363
583,0.4000000059604645
584,0.4166666567325592
585,0.3913043439388275
586,0.40909090638160706
587,0.380952388048172
588,0.4000000059604645
589,0.3888888955116272
590,0.4117647111415863
591,0.375
592,0.4285714328289032
593,0.38461539149284363
594,0.4166666567325592
595,0.3636363744735718
596,0.4000000059604645
597,0.4444444477558136
598,0.5
599,0.4285714328289032
600,0.5
601,0.5
602,0.4000000059604645
603,0.4000000059604645
604,0.5
605,0.5
606,0.6666666865348816
607,0.6666666865348816
608,0.6666666865348816
609,0.5
610,0.5
611,0.5
612,0.5
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,1.0
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,1.0
625,1.0
626,1.0
627,1.0
628,1.0
629,1.0
630,1.0
631,1.0
632,1.0
