band_index,soil_reflectance
349,0.5
350,1.0
351,1.0
352,1.0
353,1.0
354,0.5
355,0.5
356,0.5
357,0.5
358,0.5
359,0.5
360,1.0
361,0.5
362,1.0
363,1.0
364,1.0
365,0.5
366,1.0
367,1.0
368,1.0
369,1.0
370,1.0
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,1.0
377,1.0
378,1.0
379,1.0
380,1.0
381,1.0
382,1.0
383,1.0
384,1.0
385,1.0
386,1.0
387,1.0
388,1.0
389,1.0
390,1.0
391,1.0
392,1.0
393,1.0
394,1.0
395,1.0
396,1.0
397,1.0
398,0.6666666865348816
399,0.6666666865348816
400,0.6666666865348816
401,0.6666666865348816
402,0.6666666865348816
403,0.6666666865348816
404,0.6666666865348816
405,0.6666666865348816
406,0.6666666865348816
407,0.6666666865348816
408,0.6666666865348816
409,0.6666666865348816
410,0.6666666865348816
411,0.6666666865348816
412,0.6666666865348816
413,0.6666666865348816
414,0.6666666865348816
415,0.6666666865348816
416,0.6666666865348816
417,0.6666666865348816
418,0.6666666865348816
419,0.6666666865348816
420,0.6666666865348816
421,0.5
422,0.5
423,0.5
424,0.5
425,0.5
426,0.5
427,0.5
428,0.5
429,0.5
430,0.5
431,0.5
432,0.5
433,0.5
434,0.4000000059604645
435,0.5
436,0.4000000059604645
437,0.4000000059604645
438,0.4000000059604645
439,0.6000000238418579
440,0.6000000238418579
441,0.6000000238418579
442,0.6000000238418579
443,0.6000000238418579
444,0.6000000238418579
445,0.5
446,0.5
447,0.5
448,0.5
449,0.5
450,0.5
451,0.5
452,0.4285714328289032
453,0.4285714328289032
454,0.4285714328289032
455,0.4285714328289032
456,0.4285714328289032
457,0.5714285969734192
458,0.5714285969734192
459,0.5
460,0.5
461,0.5
462,0.5
463,0.5
464,0.4444444477558136
465,0.4444444477558136
466,0.4444444477558136
467,0.4444444477558136
468,0.5555555820465088
469,0.5
470,0.5
471,0.5
472,0.5
473,0.4545454680919647
474,0.4545454680919647
475,0.4545454680919647
476,0.4166666567325592
477,0.5
478,0.5
479,0.5
480,0.4615384638309479
481,0.4615384638309479
482,0.4615384638309479
483,0.4285714328289032
484,0.5
485,0.46666666865348816
486,0.46666666865348816
487,0.46666666865348816
488,0.4375
489,0.4375
490,0.5
491,0.47058823704719543
492,0.47058823704719543
493,0.4444444477558136
494,0.4444444477558136
495,0.4736842215061188
496,0.4736842215061188
497,0.44999998807907104
498,0.44999998807907104
499,0.44999998807907104
500,0.4761904776096344
501,0.4545454680919647
502,0.4545454680919647
503,0.43478259444236755
504,0.47826087474823
505,0.4583333432674408
506,0.4399999976158142
507,0.4399999976158142
508,0.4615384638309479
509,0.4615384638309479
510,0.4444444477558136
511,0.4642857015132904
512,0.4482758641242981
513,0.4482758641242981
514,0.46666666865348816
515,0.4516128897666931
516,0.4516128897666931
517,0.46875
518,0.4545454680919647
519,0.47058823704719543
520,0.4571428596973419
521,0.4444444477558136
522,0.4722222089767456
523,0.45945945382118225
524,0.4736842215061188
525,0.4615384638309479
526,0.46341463923454285
527,0.4523809552192688
528,0.4651162922382355
529,0.4545454680919647
530,0.46666666865348816
531,0.45652174949645996
532,0.4680851101875305
533,0.44897958636283875
534,0.46000000834465027
535,0.47058823704719543
536,0.4528301954269409
537,0.46296295523643494
538,0.4727272689342499
539,0.45614033937454224
540,0.4576271176338196
541,0.46666666865348816
542,0.4677419364452362
543,0.46875
544,0.469696968793869
545,0.4776119291782379
546,0.4714285731315613
547,0.4722222089767456
548,0.4864864945411682
549,0.4868420958518982
550,0.49367088079452515
551,0.4938271641731262
552,0.5058823823928833
553,0.5056179761886597
554,0.5053763389587402
555,0.5051546096801758
556,0.49000000953674316
557,0.49000000953674316
558,0.47422680258750916
559,0.47252747416496277
560,0.47058823704719543
561,0.4683544337749481
562,0.4861111044883728
563,0.4776119291782379
564,0.4838709533214569
565,0.4821428656578064
566,0.4901960790157318
567,0.5
568,0.5
569,0.5
570,0.5
571,0.5151515007019043
572,0.5
573,0.5333333611488342
574,0.517241358757019
575,0.517241358757019
576,0.5357142686843872
577,0.5185185074806213
578,0.5384615659713745
579,0.5
580,0.5199999809265137
581,0.5416666865348816
582,0.52173912525177
583,0.5454545617103577
584,0.523809552192688
585,0.550000011920929
586,0.5263158082962036
587,0.5555555820465088
588,0.5625
589,0.6000000238418579
590,0.5714285969734192
591,0.5833333134651184
592,0.6363636255264282
593,0.6000000238418579
594,0.6666666865348816
595,0.625
596,0.8333333134651184
597,0.6666666865348816
598,0.800000011920929
599,1.0
600,0.75
601,1.0
602,1.0
603,1.0
604,1.0
605,1.0
606,1.0
607,1.0
608,1.0
609,2.0
610,2.0
611,2.0
612,2.0
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,1.0
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,1.0
625,1.0
626,1.0
627,1.0
628,1.0
629,1.0
630,1.0
631,1.0
632,1.0
633,1.0
634,1.0
635,1.0
636,1.0
637,1.0
638,nan
639,1.0
640,1.0
641,1.0
642,1.0
643,1.0
644,1.0
645,1.0
646,1.0
647,1.0
648,1.0
