band_index,soil_reflectance
358,1.0
359,1.0
360,1.0
361,1.0
362,1.0
363,1.0
364,1.0
365,1.0
366,1.0
367,1.0
368,1.0
369,1.0
370,1.0
371,0.5
372,0.5
373,1.0
374,1.0
375,1.0
376,0.5
377,0.5
378,1.0
379,0.5
380,0.5
381,0.5
382,1.0
383,1.0
384,1.0
385,1.0
386,1.0
387,1.0
388,1.0
389,1.0
390,1.0
391,1.0
392,1.0
393,1.0
394,1.0
395,1.0
396,1.0
397,1.0
398,1.0
399,1.0
400,1.0
401,1.0
402,1.0
403,0.6666666865348816
404,1.0
405,0.6666666865348816
406,1.0
407,0.6666666865348816
408,0.6666666865348816
409,0.6666666865348816
410,0.6666666865348816
411,0.6666666865348816
412,0.6666666865348816
413,0.6666666865348816
414,0.6666666865348816
415,0.6666666865348816
416,0.6666666865348816
417,0.6666666865348816
418,0.6666666865348816
419,0.6666666865348816
420,0.6666666865348816
421,0.6666666865348816
422,0.6666666865348816
423,0.6666666865348816
424,0.5
425,0.5
426,0.5
427,0.5
428,0.5
429,0.5
430,0.5
431,0.5
432,0.5
433,0.5
434,0.5
435,0.5
436,0.5
437,0.5
438,0.4000000059604645
439,0.4000000059604645
440,0.4000000059604645
441,0.4000000059604645
442,0.6000000238418579
443,0.6000000238418579
444,0.6000000238418579
445,0.6000000238418579
446,0.6000000238418579
447,0.5
448,0.5
449,0.5
450,0.5
451,0.5
452,0.5
453,0.5
454,0.4285714328289032
455,0.4285714328289032
456,0.4285714328289032
457,0.4285714328289032
458,0.4285714328289032
459,0.5714285969734192
460,0.5
461,0.5
462,0.5
463,0.5
464,0.5
465,0.4444444477558136
466,0.4444444477558136
467,0.4444444477558136
468,0.4444444477558136
469,0.4444444477558136
470,0.4000000059604645
471,0.5
472,0.5
473,0.5
474,0.4545454680919647
475,0.4545454680919647
476,0.4545454680919647
477,0.4166666567325592
478,0.4166666567325592
479,0.5
480,0.4615384638309479
481,0.4615384638309479
482,0.4615384638309479
483,0.4285714328289032
484,0.4285714328289032
485,0.4000000059604645
486,0.4000000059604645
487,0.46666666865348816
488,0.4375
489,0.4375
490,0.4117647111415863
491,0.4117647111415863
492,0.4117647111415863
493,0.4444444477558136
494,0.4444444477558136
495,0.42105263471603394
496,0.42105263471603394
497,0.4000000059604645
498,0.380952388048172
499,0.4285714328289032
500,0.40909090638160706
501,0.40909090638160706
502,0.3913043439388275
503,0.3913043439388275
504,0.4166666567325592
505,0.4000000059604645
506,0.4000000059604645
507,0.38461539149284363
508,0.40740740299224854
509,0.40740740299224854
510,0.3928571343421936
511,0.4137931168079376
512,0.4000000059604645
513,0.4000000059604645
514,0.3870967626571655
515,0.40625
516,0.39393940567970276
517,0.38235294818878174
518,0.4000000059604645
519,0.4000000059604645
520,0.3888888955116272
521,0.4054054021835327
522,0.3947368562221527
523,0.38461539149284363
524,0.4000000059604645
525,0.39024388790130615
526,0.380952388048172
527,0.39534884691238403
528,0.3863636255264282
529,0.4000000059604645
530,0.3913043439388275
531,0.40425533056259155
532,0.3877550959587097
533,0.4000000059604645
534,0.3921568691730499
535,0.4038461446762085
536,0.3888888955116272
537,0.4000000059604645
538,0.3928571343421936
539,0.3965517282485962
540,0.38983049988746643
541,0.39344263076782227
542,0.4032258093357086
543,0.390625
544,0.4000000059604645
545,0.4029850661754608
546,0.4057970941066742
547,0.4084506928920746
548,0.4109589159488678
549,0.41333332657814026
550,0.41558441519737244
551,0.4124999940395355
552,0.4146341383457184
553,0.41860464215278625
554,0.42222222685813904
555,0.41489362716674805
556,0.4183673560619354
557,0.41747573018074036
558,0.4095238149166107
559,0.41747573018074036
560,0.40594059228897095
561,0.410526305437088
562,0.4204545319080353
563,0.4197530746459961
564,0.4266666769981384
565,0.4202898442745209
566,0.421875
567,0.4237288236618042
568,0.43396225571632385
569,0.4285714328289032
570,0.4318181872367859
571,0.42500001192092896
572,0.4324324429035187
573,0.4285714328289032
574,0.42424243688583374
575,0.4516128897666931
576,0.4333333373069763
577,0.4482758641242981
578,0.4642857015132904
579,0.4285714328289032
580,0.4444444477558136
581,0.4615384638309479
582,0.42307692766189575
583,0.4399999976158142
584,0.4583333432674408
585,0.43478259444236755
586,0.4545454680919647
587,0.44999998807907104
588,0.4736842215061188
589,0.5
590,0.47058823704719543
591,0.46666666865348816
592,0.5
593,0.4615384638309479
594,0.5
595,0.5
596,0.5
597,0.5
598,0.5
599,0.5714285969734192
600,0.6666666865348816
601,0.6000000238418579
602,0.6000000238418579
603,0.75
604,0.5
605,0.6666666865348816
606,0.6666666865348816
607,0.6666666865348816
608,1.0
609,1.0
610,1.0
611,0.5
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,1.0
619,1.0
620,1.0
621,nan
622,nan
623,nan
624,nan
625,nan
626,nan
627,nan
628,nan
629,nan
630,nan
631,nan
632,nan
633,nan
634,nan
635,nan
636,nan
637,nan
638,nan
639,nan
640,nan
641,nan
642,nan
643,nan
644,nan
645,nan
646,nan
647,nan
648,nan
649,nan
650,nan
651,nan
652,nan
653,nan
654,nan
655,nan
656,nan
657,nan
