band_index,soil_reflectance
144,0.5
145,0.5
146,0.6666666865348816
147,0.5
148,0.5
149,0.5
150,0.5
151,0.5
152,0.6666666865348816
153,0.5
154,0.5
155,0.5
156,0.6666666865348816
157,0.5
158,0.5
159,0.5
160,0.6666666865348816
161,0.5
162,0.5
163,0.5
164,0.5
165,0.5
166,0.5
167,0.6666666865348816
168,0.6666666865348816
169,0.5
170,0.6666666865348816
171,0.5
172,0.5
173,0.5
174,0.5
175,0.5
176,0.3333333432674408
177,0.5
178,0.5
179,0.5
180,0.5
181,0.5
182,0.5
183,0.3333333432674408
184,0.3333333432674408
185,0.3333333432674408
186,0.3333333432674408
187,0.3333333432674408
188,0.3333333432674408
189,0.3333333432674408
190,0.5
191,0.3333333432674408
192,0.3333333432674408
193,0.5
194,0.3333333432674408
195,0.3333333432674408
196,0.3333333432674408
197,0.5
198,0.3333333432674408
199,0.3333333432674408
200,0.3333333432674408
201,0.3333333432674408
202,0.3333333432674408
203,0.3333333432674408
204,0.5
205,0.3333333432674408
206,0.5
207,0.3333333432674408
208,0.3333333432674408
209,0.3333333432674408
210,0.4000000059604645
211,0.5
212,0.3333333432674408
213,0.3333333432674408
214,0.25
215,0.25
216,0.25
217,0.4000000059604645
218,0.25
219,0.25
220,0.25
221,0.25
222,0.25
223,0.25
224,0.25
225,0.5
226,0.25
227,0.25
228,0.25
229,0.6000000238418579
230,0.5
231,0.5
232,0.5
233,0.4000000059604645
234,0.4000000059604645
235,0.4000000059604645
236,0.4000000059604645
237,0.4000000059604645
238,0.4000000059604645
239,0.4000000059604645
240,0.4000000059604645
241,0.4000000059604645
242,0.4000000059604645
243,0.4000000059604645
244,0.4000000059604645
245,0.4000000059604645
246,0.4000000059604645
247,0.4000000059604645
248,0.4000000059604645
249,0.4000000059604645
250,0.4000000059604645
251,0.5
252,0.5
253,0.4285714328289032
254,0.4285714328289032
255,0.3333333432674408
256,0.3333333432674408
257,0.3333333432674408
258,0.3333333432674408
259,0.4285714328289032
260,0.3333333432674408
261,0.4285714328289032
262,0.3333333432674408
263,0.3333333432674408
264,0.3333333432674408
265,0.3333333432674408
266,0.3333333432674408
267,0.375
268,0.2857142984867096
269,0.2857142984867096
270,0.2857142984867096
271,0.375
272,0.2857142984867096
273,0.375
274,0.2857142984867096
275,0.2857142984867096
276,0.2857142984867096
277,0.2857142984867096
278,0.2857142984867096
279,0.25
280,0.25
281,0.25
282,0.3333333432674408
283,0.25
284,0.3333333432674408
285,0.25
286,0.2222222238779068
287,0.2222222238779068
288,0.2222222238779068
289,0.2222222238779068
290,0.2222222238779068
291,0.2222222238779068
292,0.20000000298023224
293,0.20000000298023224
294,0.20000000298023224
295,0.27272728085517883
296,0.20000000298023224
297,0.1818181872367859
298,0.1818181872367859
299,0.27272728085517883
300,0.27272728085517883
301,0.27272728085517883
302,0.25
303,0.25
304,0.25
305,0.23076923191547394
306,0.23076923191547394
307,0.23076923191547394
308,0.2142857164144516
309,0.2142857164144516
310,0.2142857164144516
311,0.20000000298023224
312,0.20000000298023224
313,0.25
314,0.1875
315,0.25
316,0.25
317,0.23529411852359772
318,0.23529411852359772
319,0.2222222238779068
320,0.2222222238779068
321,0.21052631735801697
322,0.21052631735801697
323,0.20000000298023224
324,0.25
325,0.2380952388048172
326,0.2380952388048172
327,0.22727273404598236
328,0.21739129722118378
329,0.21739129722118378
330,0.2083333283662796
331,0.2083333283662796
332,0.23999999463558197
333,0.23076923191547394
334,0.2222222238779068
335,0.2222222238779068
336,0.2142857164144516
337,0.2068965584039688
338,0.23333333432674408
339,0.23333333432674408
340,0.22580644488334656
341,0.21875
342,0.21212121844291687
343,0.23529411852359772
344,0.22857142984867096
345,0.2222222238779068
346,0.2368421107530594
347,0.21052631735801697
348,0.23076923191547394
349,0.22499999403953552
350,0.2195121943950653
351,0.2142857164144516
352,0.23255814611911774
353,0.22727273404598236
354,0.21739129722118378
355,0.23404255509376526
356,0.2291666716337204
357,0.22448979318141937
358,0.23529411852359772
359,0.23076923191547394
360,0.2222222238779068
361,0.23636363446712494
362,0.24137930572032928
363,0.23728813230991364
364,0.2295081913471222
365,0.22580644488334656
366,0.234375
367,0.22727273404598236
368,0.23529411852359772
369,0.23943662643432617
370,0.2361111044883728
371,0.2432432472705841
372,0.23376622796058655
373,0.2405063360929489
374,0.2469135820865631
375,0.2380952388048172
376,0.24418604373931885
377,0.24719101190567017
378,0.25
379,0.2526315748691559
380,0.2551020383834839
381,0.2549019753932953
382,0.2666666805744171
383,0.26605504751205444
384,0.2767857015132904
385,0.28205129504203796
386,0.28688523173332214
387,0.296875
388,0.3037036955356598
389,0.31468531489372253
390,0.30718955397605896
391,0.3024691343307495
392,0.2958579957485199
393,0.2848837077617645
394,0.28070175647735596
395,0.27544909715652466
396,0.26875001192092896
397,0.2697368562221527
398,0.27464789152145386
399,0.26865673065185547
400,0.2698412835597992
401,0.26724138855934143
402,0.27358490228652954
403,0.26530611515045166
404,0.26966291666030884
405,0.2716049253940582
406,0.2702702581882477
407,0.28358209133148193
408,0.2786885201931
409,0.28070175647735596
410,0.2830188572406769
411,0.2857142984867096
412,0.2888889014720917
413,0.27906978130340576
414,0.30000001192092896
415,0.28205129504203796
416,0.29729729890823364
417,0.3055555522441864
418,0.2777777910232544
419,0.2857142984867096
420,0.29411765933036804
421,0.3030303120613098
422,0.28125
423,0.29032257199287415
424,0.30000001192092896
425,0.2857142984867096
426,0.29629629850387573
427,0.3076923191547394
428,0.2916666567325592
429,0.30434781312942505
430,0.2857142984867096
431,0.30000001192092896
432,0.2777777910232544
433,0.29411765933036804
434,0.3333333432674408
435,0.2857142984867096
436,0.3076923191547394
437,0.3333333432674408
438,0.27272728085517883
439,0.30000001192092896
440,0.3333333432674408
441,0.375
442,0.4285714328289032
443,0.3333333432674408
