eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,5.786072430095480223e-01
3.901835564053537269e+02,5.924990671523984176e-01
3.903671128107074537e+02,6.026857229799311710e-01
3.905506692160611806e+02,6.096238579187791551e-01
3.907342256214149074e+02,6.137701193955753531e-01
3.909177820267686343e+02,6.155811548369531927e-01
3.911013384321223612e+02,6.139817159823587334e-01
3.912848948374760880e+02,6.035736951850591003e-01
3.914684512428298149e+02,5.877943060783579199e-01
3.916520076481835417e+02,5.712271162862776475e-01
3.918355640535372686e+02,5.584556934328405164e-01
3.920191204588909955e+02,5.540019365910897609e-01
3.922026768642447223e+02,5.547211888873598840e-01
3.923862332695984492e+02,5.564404913182325885e-01
3.925697896749521760e+02,5.589000815091462737e-01
3.927533460803059029e+02,5.618401970855392280e-01
3.929369024856596297e+02,5.650010756728499617e-01
3.931204588910133566e+02,5.688833724919624135e-01
3.933040152963671403e+02,5.751919992060683384e-01
3.934875717017208672e+02,5.825943864323377408e-01
3.936711281070745940e+02,5.895235802893538102e-01
3.938546845124283209e+02,5.944126268956980708e-01
3.940382409177820477e+02,5.956388109238817119e-01
3.942217973231357746e+02,5.909978741297777782e-01
3.944053537284895015e+02,5.820599331503346630e-01
3.945889101338432283e+02,5.716601247676317277e-01
3.947724665391969552e+02,5.626335857637491111e-01
3.949560229445506820e+02,5.578154529207661749e-01
3.951395793499044089e+02,5.591304632790162765e-01
3.953231357552581358e+02,5.646947254253548154e-01
3.955066921606118626e+02,5.723231830790453945e-01
3.956902485659655895e+02,5.798735360378631798e-01
3.958738049713193163e+02,5.852034840995831155e-01
3.960573613766730432e+02,5.860385646181716091e-01
3.962409177820267701e+02,5.798773130716992075e-01
3.964244741873804969e+02,5.689935607818109586e-01
3.966080305927342238e+02,5.567331385335101412e-01
3.967915869980879506e+02,5.464418771117994789e-01
3.969751434034416775e+02,5.414656073016822502e-01
3.971586998087954044e+02,5.461075739243882454e-01
3.973422562141491312e+02,5.603487247771540281e-01
3.975258126195028581e+02,5.790493851488945909e-01
3.977093690248565849e+02,5.970203075993488762e-01
3.978929254302103118e+02,6.090722446882551600e-01
3.980764818355640386e+02,6.101001484249716222e-01
3.982600382409177655e+02,5.991680354601967018e-01
3.984435946462714924e+02,5.812136311220148510e-01
3.986271510516252192e+02,5.616085686522348519e-01
3.988107074569789461e+02,5.457244812926658195e-01
3.989942638623326729e+02,5.389330022851166468e-01
3.991778202676863998e+02,5.450423249742460952e-01
3.993613766730401267e+02,5.606802298844987265e-01
3.995449330783939104e+02,5.804180262391914757e-01
3.997284894837476372e+02,5.988268922636130753e-01
3.999120458891013641e+02,6.104780061830719085e-01
4.000956022944550909e+02,6.111909627798597366e-01
4.002791586998088178e+02,6.055153652811293696e-01
4.004627151051625447e+02,5.967611011288148637e-01
4.006462715105162715e+02,5.874870620869346860e-01
4.008298279158699984e+02,5.802521399195066376e-01
4.010133843212237252e+02,5.775996383427137726e-01
4.011969407265774521e+02,5.781862288447999765e-01
4.013804971319311790e+02,5.794876648602403924e-01
4.015640535372849058e+02,5.810709800213252896e-01
4.017476099426386327e+02,5.825032079603446045e-01
4.019311663479923595e+02,5.833513823095887174e-01
4.021147227533460864e+02,5.805421348909877155e-01
4.022982791586998133e+02,5.664923505497607703e-01
4.024818355640535401e+02,5.459821913875070321e-01
4.026653919694072670e+02,5.248902923124595388e-01
4.028489483747609938e+02,5.090952882328513285e-01
4.030325047801147207e+02,5.044280585367110215e-01
4.032160611854684475e+02,5.122892901309733515e-01
4.033996175908221744e+02,5.278789347731501769e-01
4.035831739961759013e+02,5.462008466544887586e-01
4.037667304015296281e+02,5.622588799662364689e-01
4.039502868068833550e+02,5.710568888996407910e-01
4.041338432122370818e+02,5.708068656966300836e-01
4.043173996175908087e+02,5.679159102933376557e-01
4.045009560229445356e+02,5.637494309266946058e-01
4.046845124282982624e+02,5.593034992794245763e-01
4.048680688336519893e+02,5.555741870342519872e-01
4.050516252390057161e+02,5.534798405554398615e-01
4.052351816443594430e+02,5.523066743035610626e-01
4.054187380497131699e+02,5.514408797857435207e-01
4.056022944550668967e+02,5.506724153352078321e-01
4.057858508604206236e+02,5.497912392851749264e-01
4.059694072657744073e+02,5.485873099688646226e-01
4.061529636711281341e+02,5.463828449669199117e-01
4.063365200764818610e+02,5.427408909937015968e-01
4.065200764818355879e+02,5.385587483528649910e-01
4.067036328871893147e+02,5.347576644274738555e-01
4.068871892925430416e+02,5.322588866005917296e-01
4.070707456978967684e+02,5.317812126123880878e-01
4.072543021032504953e+02,5.319372940594706556e-01
4.074378585086042222e+02,5.322546300361887806e-01
4.076214149139579490e+02,5.327164442335201588e-01
4.078049713193116759e+02,5.333059603424428197e-01
4.079885277246654027e+02,5.340064020539345702e-01
4.081720841300191296e+02,5.361774633758910058e-01
4.083556405353728564e+02,5.406910489431503430e-01
4.085391969407265833e+02,5.461612842162861803e-01
4.087227533460803102e+02,5.511952811039102507e-01
4.089063097514340370e+02,5.544001515146345094e-01
4.090898661567877639e+02,5.544292386321276744e-01
4.092734225621414907e+02,5.512391265016114428e-01
4.094569789674952176e+02,5.462295660808740294e-01
4.096405353728489445e+02,5.408745407949047124e-01
4.098240917782026713e+02,5.366480340686928807e-01
4.100076481835563982e+02,5.350247029497003926e-01
4.101912045889101250e+02,5.373098831086243754e-01
4.103747609942638519e+02,5.425818642441085915e-01
4.105583173996175788e+02,5.490652104815417767e-01
4.107418738049713056e+02,5.549844859463118896e-01
4.109254302103250325e+02,5.585642547638072219e-01
4.111089866156787593e+02,5.585167158337794868e-01
4.112925430210324862e+02,5.561591785516190045e-01
4.114760994263862131e+02,5.523387351069060092e-01
4.116596558317399399e+02,5.477419144344745083e-01
4.118432122370936668e+02,5.430552454691588427e-01
4.120267686424473936e+02,5.389359053744311456e-01
4.122103250478011205e+02,5.343786886652731605e-01
4.123938814531549042e+02,5.291925685439898830e-01
4.125774378585086311e+02,5.242113755699207012e-01
4.127609942638623579e+02,5.202689403023998960e-01
4.129445506692160848e+02,5.181990933007633027e-01
4.131281070745698116e+02,5.194381030399286558e-01
4.133116634799235385e+02,5.250924455860386253e-01
4.134952198852772653e+02,5.330638042144855149e-01
4.136787762906309922e+02,5.410939703577122284e-01
4.138623326959847191e+02,5.469247354481618917e-01
4.140458891013384459e+02,5.482125010808672760e-01
4.142294455066921728e+02,5.423032245620050817e-01
4.144130019120458996e+02,5.313301319800460831e-01
4.145965583173996265e+02,5.187287451869851962e-01
4.147801147227533534e+02,5.079345860348178920e-01
4.149636711281070802e+02,5.023831763755393087e-01
4.151472275334608071e+02,5.064403805314473539e-01
4.153307839388145339e+02,5.206860295517461434e-01
4.155143403441682608e+02,5.398735361555023760e-01
4.156978967495219877e+02,5.586422412691349759e-01
4.158814531548757145e+02,5.716314858190630899e-01
4.160650095602294414e+02,5.741798366625557870e-01
4.162485659655831682e+02,5.711688087484770859e-01
4.164321223709368951e+02,5.660098904356114513e-01
4.166156787762906220e+02,5.602711233839099414e-01
4.167992351816443488e+02,5.555205492533230593e-01
4.169827915869980757e+02,5.533262097038017524e-01
4.171663479923518025e+02,5.534474939553681860e-01
4.173499043977055294e+02,5.538922531609214994e-01
4.175334608030592562e+02,5.545871745978274703e-01
4.177170172084129831e+02,5.554759214596918238e-01
4.179005736137667100e+02,5.565021569401201740e-01
4.180841300191204368e+02,5.578258960402729949e-01
4.182676864244741637e+02,5.606341638193923504e-01
4.184512428298278905e+02,5.643733990101444942e-01
4.186347992351816174e+02,5.681467620534788043e-01
4.188183556405354011e+02,5.710574133903455474e-01
4.190019120458891280e+02,5.722080686982591313e-01
4.191854684512428548e+02,5.673495545078256486e-01
4.193690248565965817e+02,5.556582274137232824e-01
4.195525812619503085e+02,5.411216256454487450e-01
4.197361376673040354e+02,5.277272874324996366e-01
4.199196940726577623e+02,5.194627510043726693e-01
4.201032504780114891e+02,5.201333555277614096e-01
4.202868068833652160e+02,5.295671840693523258e-01
4.204703632887189428e+02,5.437897308121655282e-01
4.206539196940726697e+02,5.586779738071663282e-01
4.208374760994263966e+02,5.701088911053199260e-01
4.210210325047801234e+02,5.739522469251695513e-01
4.212045889101338503e+02,5.672404220344132719e-01
4.213881453154875771e+02,5.530459012041132327e-01
4.215717017208413040e+02,5.360181265714618615e-01
4.217552581261950309e+02,5.208065402736513638e-01
4.219388145315487577e+02,5.120605844478738344e-01
4.221223709369024846e+02,5.118604352286594272e-01
4.223059273422562114e+02,5.140416440816246713e-01
4.224894837476099383e+02,5.173881311778988357e-01
4.226730401529636652e+02,5.212275821427598821e-01
4.228565965583173920e+02,5.248876826014854391e-01
4.230401529636711189e+02,5.277429946319768250e-01
4.232237093690248457e+02,5.305098567147433775e-01
4.234072657743785726e+02,5.333831014772005830e-01
4.235908221797322994e+02,5.359901369499805446e-01
4.237743785850860263e+02,5.379583711637153653e-01
4.239579349904397532e+02,5.389152121490372593e-01
4.241414913957934800e+02,5.373999328702278033e-01
4.243250478011472069e+02,5.318638685208799677e-01
4.245086042065009337e+02,5.243080845534451306e-01
4.246921606118546606e+02,5.168516310590306473e-01
4.248757170172084443e+02,5.116135581287428735e-01
4.250592734225621143e+02,5.104941756092907790e-01
4.252428298279158980e+02,5.117782028157539242e-01
4.254263862332695680e+02,5.140287310884307237e-01
4.256099426386233517e+02,5.165559158001371554e-01
4.257934990439770786e+02,5.186699123236837572e-01
4.259770554493308055e+02,5.196808760318849529e-01
4.261606118546845323e+02,5.172144720163112108e-01
4.263441682600382592e+02,5.098648036896362701e-01
4.265277246653919860e+02,5.002531652194676104e-01
4.267112810707457129e+02,4.910439631551969386e-01
4.268948374760994398e+02,4.849016040462157395e-01
4.270783938814531666e+02,4.850423746783307233e-01
4.272619502868068935e+02,4.959328770517686946e-01
4.274455066921606203e+02,5.136997746054760006e-01
4.276290630975143472e+02,5.330407867185218418e-01
4.278126195028680741e+02,5.486536327699755855e-01
4.279961759082218009e+02,5.552360321389064879e-01
4.281797323135755278e+02,5.508147172062660690e-01
4.283632887189292546e+02,5.396759867851428361e-01
4.285468451242829815e+02,5.256701829920398250e-01
4.287304015296367083e+02,5.126468029417828864e-01
4.289139579349904352e+02,5.044553437491984260e-01
4.290975143403441621e+02,5.040843383979936032e-01
4.292810707456978889e+02,5.085316183478780783e-01
4.294646271510516158e+02,5.153514716431872866e-01
4.296481835564053426e+02,5.225546664833905508e-01
4.298317399617590695e+02,5.281519710679571933e-01
4.300152963671127964e+02,5.301719634741927090e-01
4.301988527724665232e+02,5.299780859061864469e-01
4.303824091778202501e+02,5.294781258812548685e-01
4.305659655831739769e+02,5.287085700673509470e-01
4.307495219885277038e+02,5.277059051324279881e-01
4.309330783938814307e+02,5.265066177444395201e-01
4.311166347992351575e+02,5.245931772610584742e-01
4.313001912045889412e+02,5.203390458743674118e-01
4.314837476099426112e+02,5.143549011517691838e-01
4.316673040152963949e+02,5.074509507561786315e-01
4.318508604206501218e+02,5.004374023505241409e-01
4.320344168260038487e+02,4.940560844078794589e-01
4.322179732313575755e+02,4.867048345973883916e-01
4.324015296367113024e+02,4.783841652032777003e-01
4.325850860420650292e+02,4.704372363961354941e-01
4.327686424474187561e+02,4.642072083465498267e-01
4.329521988527724830e+02,4.610372412251088070e-01
4.331357552581262098e+02,4.633777460928815706e-01
4.333193116634799367e+02,4.728392425780620356e-01
4.335028680688336635e+02,4.859294993622847447e-01
4.336864244741873904e+02,4.989621567766812094e-01
4.338699808795411172e+02,5.082508551523827744e-01
4.340535372848948441e+02,5.104377376878808104e-01
