eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,7.241883701608539115e-01
3.901835564053537269e+02,7.458287015268592057e-01
3.903671128107074537e+02,7.631451392336149331e-01
3.905506692160611806e+02,7.761123816972798073e-01
3.907342256214149074e+02,7.847051273340123201e-01
3.909177820267686343e+02,7.888980745599714073e-01
3.911013384321223612e+02,7.875102173423478291e-01
3.912848948374760880e+02,7.767601412952558348e-01
3.914684512428298149e+02,7.604621691661358485e-01
3.916520076481835417e+02,7.433505056116515020e-01
3.918355640535372686e+02,7.301593552884662053e-01
3.920191204588909955e+02,7.256121848871219804e-01
3.922026768642447223e+02,7.314696472820346740e-01
3.923862332695984492e+02,7.440014245102632984e-01
3.925697896749521760e+02,7.590870392470600025e-01
3.927533460803059029e+02,7.726060141676771575e-01
3.929369024856596297e+02,7.804378719473668014e-01
3.931204588910133566e+02,7.803523540233653355e-01
3.933040152963671403e+02,7.770930052593744142e-01
3.934875717017208672e+02,7.724070933854447762e-01
3.936711281070745940e+02,7.676307165338119853e-01
3.938546845124283209e+02,7.640999728367117161e-01
3.940382409177820477e+02,7.630708034374066306e-01
3.942217973231357746e+02,7.630979675745548363e-01
3.944053537284895015e+02,7.631628402340953077e-01
3.945889101338432283e+02,7.632646156660697345e-01
3.947724665391969552e+02,7.634024881205202506e-01
3.949560229445506820e+02,7.635756518474887677e-01
3.951395793499044089e+02,7.651943611111988730e-01
3.953231357552581358e+02,7.705525286951447894e-01
3.955066921606118626e+02,7.778052674839023295e-01
3.956902485659655895e+02,7.849484518861994387e-01
3.958738049713193163e+02,7.899779563107637292e-01
3.960573613766730432e+02,7.906489427827052552e-01
3.962409177820267701e+02,7.831740870521305409e-01
3.964244741873804969e+02,7.699698739859061059e-01
3.966080305927342238e+02,7.550954792609497757e-01
3.967915869980879506e+02,7.426100785541794869e-01
3.969751434034416775e+02,7.365728475425132871e-01
3.971586998087954044e+02,7.394901528082330477e-01
3.973422562141491312e+02,7.485850517343133337e-01
3.975258126195028581e+02,7.605279500077983812e-01
3.977093690248565849e+02,7.720048120244356049e-01
3.978929254302103118e+02,7.797016021799723084e-01
3.980764818355640386e+02,7.805551097147284123e-01
3.982600382409177655e+02,7.753606208600242189e-01
3.984435946462714924e+02,7.668294289918052842e-01
3.986271510516252192e+02,7.575139125108474314e-01
3.988107074569789461e+02,7.499664498179270389e-01
3.989942638623326729e+02,7.467394193138201519e-01
3.991778202676863998e+02,7.473245671809044532e-01
3.993613766730401267e+02,7.488292613321131386e-01
3.995449330783939104e+02,7.507284509552182294e-01
3.997284894837476372e+02,7.524997696322598406e-01
3.999120458891013641e+02,7.536208509452803073e-01
4.000956022944550909e+02,7.533143306414377127e-01
4.002791586998088178e+02,7.503629429689157027e-01
4.004627151051625447e+02,7.458106068832576208e-01
4.006462715105162715e+02,7.409879808057714401e-01
4.008298279158699984e+02,7.372257231577653558e-01
4.010133843212237252e+02,7.358525001549348632e-01
4.011969407265774521e+02,7.373116789133566940e-01
4.013804971319311790e+02,7.405490783980430702e-01
4.015640535372849058e+02,7.444876690208463987e-01
4.017476099426386327e+02,7.480504211936189751e-01
4.019311663479923595e+02,7.501603053282129840e-01
4.021147227533460864e+02,7.501653196541564483e-01
4.022982791586998133e+02,7.492323474882358614e-01
4.024818355640535401e+02,7.478703758627472942e-01
4.026653919694072670e+02,7.464697739541696908e-01
4.028489483747609938e+02,7.454209109389817733e-01
