eje_bandas_1570,reflectancia_soil_1570
3.900000000000000000e+02,6.950694733455454744e-01
3.901835564053537269e+02,7.078788548060024333e-01
3.903671128107074537e+02,7.186144505087596057e-01
3.905506692160611806e+02,7.270142162492562177e-01
3.907342256214149074e+02,7.328161078229317171e-01
3.909177820267686343e+02,7.357580810252257741e-01
3.911013384321223612e+02,7.353067520953621150e-01
3.912848948374760880e+02,7.307758826543309105e-01
3.914684512428298149e+02,7.239067234458633759e-01
3.916520076481835417e+02,7.166946150715050035e-01
3.918355640535372686e+02,7.111348981328013963e-01
3.920191204588909955e+02,7.091981017354166417e-01
3.922026768642447223e+02,7.097227238405890981e-01
3.923862332695984492e+02,7.109785509183998986e-01
3.925697896749521760e+02,7.127785256357722643e-01
3.927533460803059029e+02,7.149355906596294163e-01
3.929369024856596297e+02,7.172626886568944649e-01
3.931204588910133566e+02,7.201482868877968624e-01
3.933040152963671403e+02,7.248865408993848680e-01
3.934875717017208672e+02,7.304660912877928292e-01
3.936711281070745940e+02,7.356979359627323634e-01
3.938546845124283209e+02,7.393930728339137559e-01
3.940382409177820477e+02,7.403602483499637232e-01
3.942217973231357746e+02,7.379294066689727760e-01
3.944053537284895015e+02,7.330427046317444795e-01
3.945889101338432283e+02,7.269271800900685143e-01
3.947724665391969552e+02,7.208098708957344503e-01
3.949560229445506820e+02,7.159178149005318570e-01
3.951395793499044089e+02,7.127601967301945285e-01
3.953231357552581358e+02,7.101382236800088954e-01
3.955066921606118626e+02,7.078039816238503867e-01
3.956902485659655895e+02,7.055672579978575776e-01
3.958738049713193163e+02,7.032378402381689320e-01
3.960573613766730432e+02,7.005902547604455632e-01
3.962409177820267701e+02,6.971532127715044380e-01
3.964244741873804969e+02,6.933203289155697169e-01
3.966080305927342238e+02,6.897203994489173873e-01
3.967915869980879506e+02,6.869822206278229926e-01
3.969751434034416775e+02,6.857345887085624092e-01
3.971586998087954044e+02,6.897107166568073877e-01
3.973422562141491312e+02,7.017570813677098673e-01
3.975258126195028581e+02,7.175756747877041208e-01
3.977093690248565849e+02,7.327769944189381768e-01
3.978929254302103118e+02,7.429715377635599527e-01
3.980764818355640386e+02,7.440025966032159932e-01
3.982600382409177655e+02,7.362206477027398721e-01
3.984435946462714924e+02,7.234399293230066030e-01
3.986271510516252192e+02,7.094842013844038231e-01
3.988107074569789461e+02,6.981772238073191694e-01
3.989942638623326729e+02,6.933427565121405012e-01
3.991778202676863998e+02,6.961853900506068671e-01
3.993613766730401267e+02,7.034661057595704703e-01
3.995449330783939104e+02,7.126556541552585555e-01
3.997284894837476372e+02,7.212264774731788064e-01
3.999120458891013641e+02,7.266510179488477883e-01
4.000956022944550909e+02,7.270695033666524365e-01
4.002791586998088178e+02,7.249138294348876910e-01
4.004627151051625447e+02,7.213876119967435052e-01
4.006462715105162715e+02,7.172552248350666515e-01
4.008298279158699984e+02,7.132810417327029029e-01
4.010133843212237252e+02,7.102239338496245669e-01
4.011969407265774521e+02,7.075886571190576069e-01
4.013804971319311790e+02,7.048716066222648902e-01
4.015640535372849058e+02,7.023954150800750806e-01
4.017476099426386327e+02,7.004827152133167312e-01
4.019311663479923595e+02,6.994561397428187277e-01
4.021147227533460864e+02,6.996021523021682675e-01
4.022982791586998133e+02,7.008147342201223040e-01
4.024818355640535401e+02,7.027541135649392201e-01
4.026653919694072670e+02,7.050779540655363054e-01
4.028489483747609938e+02,7.074439194508311823e-01
4.030325047801147207e+02,7.095318139048173434e-01
4.032160611854684475e+02,7.118896101955914935e-01
4.033996175908221744e+02,7.145704631793339257e-01
4.035831739961759013e+02,7.171388878802562594e-01
4.037667304015296281e+02,7.191593993225700032e-01
4.039502868068833550e+02,7.201965125304868875e-01
4.041338432122370818e+02,7.200293064851340796e-01
4.043173996175908087e+02,7.190570618048777174e-01
4.045009560229445356e+02,7.174126810270918808e-01
4.046845124282982624e+02,7.152061338675438362e-01
4.048680688336519893e+02,7.125473900420016271e-01
4.050516252390057161e+02,7.092853750927589074e-01
4.052351816443594430e+02,7.015399106920642280e-01
4.054187380497131699e+02,6.898678991600359911e-01
4.056022944550668967e+02,6.767338098995154816e-01
4.057858508604206236e+02,6.646021123133439845e-01
4.059694072657744073e+02,6.559372758043608975e-01
4.061529636711281341e+02,6.507969321286234399e-01
4.063365200764818610e+02,6.460285028508058192e-01
4.065200764818355879e+02,6.418884457510571906e-01
4.067036328871893147e+02,6.387196700776451852e-01
4.068871892925430416e+02,6.368650850788376561e-01
4.070707456978967684e+02,6.370791013165426619e-01
4.072543021032504953e+02,6.427589795073630485e-01
4.074378585086042222e+02,6.522821453599654262e-01
4.076214149139579490e+02,6.627773489480377478e-01
4.078049713193116759e+02,6.713733403452680770e-01
4.079885277246654027e+02,6.751988696253442557e-01
4.081720841300191296e+02,6.741708520425991891e-01
4.083556405353728564e+02,6.713725730715992546e-01
4.085391969407265833e+02,6.677954013308925463e-01
4.087227533460803102e+02,6.644208218847890146e-01
4.089063097514340370e+02,6.622303197975989431e-01
4.090898661567877639e+02,6.618689595683084903e-01
4.092734225621414907e+02,6.618474054628342707e-01
4.094569789674952176e+02,6.618352905853721602e-01
4.096405353728489445e+02,6.618249600134338273e-01
4.098240917782026713e+02,6.618087588245310515e-01
4.100076481835563982e+02,6.617762369446049675e-01
4.101912045889101250e+02,6.601992801266914901e-01
4.103747609942638519e+02,6.566131210440091515e-01
4.105583173996175788e+02,6.522162485100561069e-01
4.107418738049713056e+02,6.482071513383304007e-01
4.109254302103250325e+02,6.457843183423307432e-01
4.111089866156787593e+02,6.463683880917914237e-01
4.112925430210324862e+02,6.508055872118195806e-01
4.114760994263862131e+02,6.574432957007870781e-01
4.116596558317399399e+02,6.644413116949701159e-01
4.118432122370936668e+02,6.699594333306452265e-01
4.120267686424473936e+02,6.722094189606482306e-01
4.122103250478011205e+02,6.728035102102029041e-01
4.123938814531549042e+02,6.732920572085618893e-01
4.125774378585086311e+02,6.736654576515049841e-01
4.127609942638623579e+02,6.739141092348120976e-01
4.129445506692160848e+02,6.740284096542632497e-01
4.131281070745698116e+02,6.735277370535713848e-01
4.133116634799235385e+02,6.714341008891966389e-01
4.134952198852772653e+02,6.684825420532009010e-01
4.136787762906309922e+02,6.655092085301081983e-01
4.138623326959847191e+02,6.633502483044428910e-01
4.140458891013384459e+02,6.627720280233123651e-01
4.142294455066921728e+02,6.628546700748597642e-01
4.144130019120458996e+02,6.630377805240300626e-01
4.145965583173996265e+02,6.633094964501503599e-01
4.147801147227533534e+02,6.636579549325478666e-01
4.149636711281070802e+02,6.640712930505496825e-01
4.151472275334608071e+02,6.648086073957586439e-01
4.153307839388145339e+02,6.663027819120196371e-01
4.155143403441682608e+02,6.683562679980729060e-01
